# Average intensity in pT^2 and number of samples in each in each L*/|MLAT| bin in figure 4c
# L*,|MLAT|,Intensity,Counts
1.4500,31.5000,nan,0.0000e+00
1.5500,31.5000,nan,0.0000e+00
1.6500,31.5000,nan,0.0000e+00
1.7500,31.5000,nan,0.0000e+00
1.8500,31.5000,nan,0.0000e+00
1.9500,31.5000,nan,0.0000e+00
2.0500,31.5000,nan,0.0000e+00
2.1500,31.5000,nan,0.0000e+00
2.2500,31.5000,nan,0.0000e+00
2.3500,31.5000,nan,0.0000e+00
2.4500,31.5000,nan,0.0000e+00
2.5500,31.5000,nan,0.0000e+00
2.6500,31.5000,nan,0.0000e+00
2.7500,31.5000,nan,0.0000e+00
2.8500,31.5000,nan,0.0000e+00
2.9500,31.5000,nan,0.0000e+00
3.0500,31.5000,nan,0.0000e+00
3.1500,31.5000,nan,0.0000e+00
3.2500,31.5000,nan,0.0000e+00
3.3500,31.5000,nan,0.0000e+00
3.4500,31.5000,nan,0.0000e+00
3.5500,31.5000,nan,0.0000e+00
3.6500,31.5000,nan,0.0000e+00
3.7500,31.5000,nan,0.0000e+00
3.8500,31.5000,nan,0.0000e+00
3.9500,31.5000,nan,0.0000e+00
4.0500,31.5000,nan,0.0000e+00
4.1500,31.5000,nan,0.0000e+00
4.2500,31.5000,nan,0.0000e+00
4.3500,31.5000,nan,0.0000e+00
4.4500,31.5000,nan,0.0000e+00
4.5500,31.5000,nan,0.0000e+00
4.6500,31.5000,nan,0.0000e+00
4.7500,31.5000,nan,0.0000e+00
4.8500,31.5000,nan,0.0000e+00
4.9500,31.5000,nan,0.0000e+00
5.0500,31.5000,nan,0.0000e+00
5.1500,31.5000,nan,0.0000e+00
5.2500,31.5000,nan,0.0000e+00
5.3500,31.5000,nan,0.0000e+00
5.4500,31.5000,nan,0.0000e+00
5.5500,31.5000,nan,0.0000e+00
5.6500,31.5000,nan,0.0000e+00
5.7500,31.5000,nan,0.0000e+00
5.8500,31.5000,nan,0.0000e+00
5.9500,31.5000,nan,0.0000e+00
0.0500,34.5000,nan,0.0000e+00
0.1500,34.5000,nan,0.0000e+00
0.2500,34.5000,nan,0.0000e+00
0.3500,34.5000,nan,0.0000e+00
0.4500,34.5000,nan,0.0000e+00
0.5500,34.5000,nan,0.0000e+00
0.6500,34.5000,nan,0.0000e+00
0.7500,34.5000,nan,0.0000e+00
0.8500,34.5000,nan,0.0000e+00
0.9500,34.5000,nan,0.0000e+00
1.0500,34.5000,nan,0.0000e+00
1.1500,34.5000,nan,0.0000e+00
1.2500,34.5000,nan,0.0000e+00
1.3500,34.5000,nan,0.0000e+00
1.4500,34.5000,nan,0.0000e+00
1.5500,34.5000,nan,0.0000e+00
1.6500,34.5000,nan,0.0000e+00
1.7500,34.5000,nan,0.0000e+00
1.8500,34.5000,nan,0.0000e+00
1.9500,34.5000,nan,0.0000e+00
2.0500,34.5000,nan,0.0000e+00
2.1500,34.5000,nan,0.0000e+00
2.2500,34.5000,nan,0.0000e+00
2.3500,34.5000,nan,0.0000e+00
2.4500,34.5000,nan,0.0000e+00
2.5500,34.5000,nan,0.0000e+00
2.6500,34.5000,nan,0.0000e+00
2.7500,34.5000,nan,0.0000e+00
2.8500,34.5000,nan,0.0000e+00
2.9500,34.5000,nan,0.0000e+00
3.0500,34.5000,nan,0.0000e+00
3.1500,34.5000,nan,0.0000e+00
3.2500,34.5000,nan,0.0000e+00
3.3500,34.5000,nan,0.0000e+00
3.4500,34.5000,nan,0.0000e+00
3.5500,34.5000,nan,0.0000e+00
3.6500,34.5000,nan,0.0000e+00
3.7500,34.5000,nan,0.0000e+00
3.8500,34.5000,nan,0.0000e+00
3.9500,34.5000,nan,0.0000e+00
4.0500,34.5000,nan,0.0000e+00
4.1500,34.5000,nan,0.0000e+00
4.2500,34.5000,nan,0.0000e+00
4.3500,34.5000,nan,0.0000e+00
4.4500,34.5000,nan,0.0000e+00
4.5500,34.5000,nan,0.0000e+00
4.6500,34.5000,nan,0.0000e+00
4.7500,34.5000,nan,0.0000e+00
4.8500,34.5000,nan,0.0000e+00
4.9500,34.5000,nan,0.0000e+00
5.0500,34.5000,nan,0.0000e+00
5.1500,34.5000,nan,0.0000e+00
5.2500,34.5000,nan,0.0000e+00
5.3500,34.5000,nan,0.0000e+00
5.4500,34.5000,nan,0.0000e+00
5.5500,34.5000,nan,0.0000e+00
5.6500,34.5000,nan,0.0000e+00
5.7500,34.5000,nan,0.0000e+00
5.8500,34.5000,nan,0.0000e+00
5.9500,34.5000,nan,0.0000e+00
0.0500,37.5000,nan,0.0000e+00
0.1500,37.5000,nan,0.0000e+00
0.2500,37.5000,nan,0.0000e+00
0.3500,37.5000,nan,0.0000e+00
0.4500,37.5000,nan,0.0000e+00
0.5500,37.5000,nan,0.0000e+00
0.6500,37.5000,nan,0.0000e+00
0.7500,37.5000,nan,0.0000e+00
0.8500,37.5000,nan,0.0000e+00
0.9500,37.5000,nan,0.0000e+00
1.0500,37.5000,nan,0.0000e+00
1.1500,37.5000,nan,0.0000e+00
1.2500,37.5000,nan,0.0000e+00
1.3500,37.5000,nan,0.0000e+00
1.4500,37.5000,nan,0.0000e+00
1.5500,37.5000,nan,0.0000e+00
1.6500,37.5000,nan,0.0000e+00
1.7500,37.5000,nan,0.0000e+00
1.8500,37.5000,nan,0.0000e+00
1.9500,37.5000,nan,0.0000e+00
2.0500,37.5000,nan,0.0000e+00
2.1500,37.5000,nan,0.0000e+00
2.2500,37.5000,nan,0.0000e+00
2.3500,37.5000,nan,0.0000e+00
2.4500,37.5000,nan,0.0000e+00
2.5500,37.5000,nan,0.0000e+00
2.6500,37.5000,nan,0.0000e+00
2.7500,37.5000,nan,0.0000e+00
2.8500,37.5000,nan,0.0000e+00
2.9500,37.5000,nan,0.0000e+00
3.0500,37.5000,nan,0.0000e+00
3.1500,37.5000,nan,0.0000e+00
3.2500,37.5000,nan,0.0000e+00
3.3500,37.5000,nan,0.0000e+00
3.4500,37.5000,nan,0.0000e+00
3.5500,37.5000,nan,0.0000e+00
3.6500,37.5000,nan,0.0000e+00
3.7500,37.5000,nan,0.0000e+00
3.8500,37.5000,nan,0.0000e+00
3.9500,37.5000,nan,0.0000e+00
4.0500,37.5000,nan,0.0000e+00
4.1500,37.5000,nan,0.0000e+00
4.2500,37.5000,nan,0.0000e+00
4.3500,37.5000,nan,0.0000e+00
4.4500,37.5000,nan,0.0000e+00
4.5500,37.5000,nan,0.0000e+00
4.6500,37.5000,nan,0.0000e+00
4.7500,37.5000,nan,0.0000e+00
4.8500,37.5000,nan,0.0000e+00
4.9500,37.5000,nan,0.0000e+00
5.0500,37.5000,nan,0.0000e+00
5.1500,37.5000,nan,0.0000e+00
5.2500,37.5000,nan,0.0000e+00
5.3500,37.5000,nan,0.0000e+00
5.4500,37.5000,nan,0.0000e+00
5.5500,37.5000,nan,0.0000e+00
5.6500,37.5000,nan,0.0000e+00
5.7500,37.5000,nan,0.0000e+00
5.8500,37.5000,nan,0.0000e+00
5.9500,37.5000,nan,0.0000e+00
0.0500,40.5000,nan,0.0000e+00
0.1500,40.5000,nan,0.0000e+00
0.2500,40.5000,nan,0.0000e+00
0.3500,40.5000,nan,0.0000e+00
0.4500,40.5000,nan,0.0000e+00
0.5500,40.5000,nan,0.0000e+00
0.6500,40.5000,nan,0.0000e+00
0.7500,40.5000,nan,0.0000e+00
0.8500,40.5000,nan,0.0000e+00
0.9500,40.5000,nan,0.0000e+00
1.0500,40.5000,nan,0.0000e+00
1.1500,40.5000,nan,0.0000e+00
1.2500,40.5000,nan,0.0000e+00
1.3500,40.5000,nan,0.0000e+00
1.4500,40.5000,nan,0.0000e+00
1.5500,40.5000,nan,0.0000e+00
1.6500,40.5000,nan,0.0000e+00
1.7500,40.5000,nan,0.0000e+00
1.8500,40.5000,nan,0.0000e+00
1.9500,40.5000,nan,0.0000e+00
2.0500,40.5000,nan,0.0000e+00
2.1500,40.5000,nan,0.0000e+00
2.2500,40.5000,nan,0.0000e+00
2.3500,40.5000,nan,0.0000e+00
2.4500,40.5000,nan,0.0000e+00
2.5500,40.5000,nan,0.0000e+00
2.6500,40.5000,nan,0.0000e+00
2.7500,40.5000,nan,0.0000e+00
2.8500,40.5000,nan,0.0000e+00
2.9500,40.5000,nan,0.0000e+00
3.0500,40.5000,nan,0.0000e+00
3.1500,40.5000,nan,0.0000e+00
3.2500,40.5000,nan,0.0000e+00
3.3500,40.5000,nan,0.0000e+00
3.4500,40.5000,nan,0.0000e+00
3.5500,40.5000,nan,0.0000e+00
3.6500,40.5000,nan,0.0000e+00
3.7500,40.5000,nan,0.0000e+00
3.8500,40.5000,nan,0.0000e+00
3.9500,40.5000,nan,0.0000e+00
4.0500,40.5000,nan,0.0000e+00
4.1500,40.5000,nan,0.0000e+00
4.2500,40.5000,nan,0.0000e+00
4.3500,40.5000,nan,0.0000e+00
4.4500,40.5000,nan,0.0000e+00
4.5500,40.5000,nan,0.0000e+00
4.6500,40.5000,nan,0.0000e+00
4.7500,40.5000,nan,0.0000e+00
4.8500,40.5000,nan,0.0000e+00
4.9500,40.5000,nan,0.0000e+00
5.0500,40.5000,nan,0.0000e+00
5.1500,40.5000,nan,0.0000e+00
5.2500,40.5000,nan,0.0000e+00
5.3500,40.5000,nan,0.0000e+00
5.4500,40.5000,nan,0.0000e+00
5.5500,40.5000,nan,0.0000e+00
5.6500,40.5000,nan,0.0000e+00
5.7500,40.5000,nan,0.0000e+00
5.8500,40.5000,nan,0.0000e+00
5.9500,40.5000,nan,0.0000e+00
0.0500,43.5000,nan,0.0000e+00
0.1500,43.5000,nan,0.0000e+00
0.2500,43.5000,nan,0.0000e+00
0.3500,43.5000,nan,0.0000e+00
0.4500,43.5000,nan,0.0000e+00
0.5500,43.5000,nan,0.0000e+00
0.6500,43.5000,nan,0.0000e+00
0.7500,43.5000,nan,0.0000e+00
0.8500,43.5000,nan,0.0000e+00
0.9500,43.5000,nan,0.0000e+00
1.0500,43.5000,nan,0.0000e+00
1.1500,43.5000,nan,0.0000e+00
1.2500,43.5000,nan,0.0000e+00
1.3500,43.5000,nan,0.0000e+00
1.4500,43.5000,nan,0.0000e+00
1.5500,43.5000,nan,0.0000e+00
1.6500,43.5000,nan,0.0000e+00
1.7500,43.5000,nan,0.0000e+00
1.8500,43.5000,nan,0.0000e+00
1.9500,43.5000,nan,0.0000e+00
2.0500,43.5000,nan,0.0000e+00
2.1500,43.5000,nan,0.0000e+00
2.2500,43.5000,nan,0.0000e+00
2.3500,43.5000,nan,0.0000e+00
2.4500,43.5000,nan,0.0000e+00
2.5500,43.5000,nan,0.0000e+00
2.6500,43.5000,nan,0.0000e+00
2.7500,43.5000,nan,0.0000e+00
2.8500,43.5000,nan,0.0000e+00
2.9500,43.5000,nan,0.0000e+00
3.0500,43.5000,nan,0.0000e+00
3.1500,43.5000,nan,0.0000e+00
3.2500,43.5000,nan,0.0000e+00
3.3500,43.5000,nan,0.0000e+00
3.4500,43.5000,nan,0.0000e+00
3.5500,43.5000,nan,0.0000e+00
3.6500,43.5000,nan,0.0000e+00
3.7500,43.5000,nan,0.0000e+00
3.8500,43.5000,nan,0.0000e+00
3.9500,43.5000,nan,0.0000e+00
4.0500,43.5000,nan,0.0000e+00
4.1500,43.5000,nan,0.0000e+00
4.2500,43.5000,nan,0.0000e+00
4.3500,43.5000,nan,0.0000e+00
4.4500,43.5000,nan,0.0000e+00
4.5500,43.5000,nan,0.0000e+00
4.6500,43.5000,nan,0.0000e+00
4.7500,43.5000,nan,0.0000e+00
4.8500,43.5000,nan,0.0000e+00
4.9500,43.5000,nan,0.0000e+00
5.0500,43.5000,nan,0.0000e+00
5.1500,43.5000,nan,0.0000e+00
5.2500,43.5000,nan,0.0000e+00
5.3500,43.5000,nan,0.0000e+00
5.4500,43.5000,nan,0.0000e+00
5.5500,43.5000,nan,0.0000e+00
5.6500,43.5000,nan,0.0000e+00
5.7500,43.5000,nan,0.0000e+00
5.8500,43.5000,nan,0.0000e+00
5.9500,43.5000,nan,0.0000e+00
0.0500,46.5000,nan,0.0000e+00
0.1500,46.5000,nan,0.0000e+00
0.2500,46.5000,nan,0.0000e+00
0.3500,46.5000,nan,0.0000e+00
0.4500,46.5000,nan,0.0000e+00
0.5500,46.5000,nan,0.0000e+00
0.6500,46.5000,nan,0.0000e+00
0.7500,46.5000,nan,0.0000e+00
0.8500,46.5000,nan,0.0000e+00
0.9500,46.5000,nan,0.0000e+00
1.0500,46.5000,nan,0.0000e+00
1.1500,46.5000,nan,0.0000e+00
1.2500,46.5000,nan,0.0000e+00
1.3500,46.5000,nan,0.0000e+00
1.4500,46.5000,nan,0.0000e+00
1.5500,46.5000,nan,0.0000e+00
1.6500,46.5000,nan,0.0000e+00
1.7500,46.5000,nan,0.0000e+00
1.8500,46.5000,nan,0.0000e+00
1.9500,46.5000,nan,0.0000e+00
2.0500,46.5000,nan,0.0000e+00
2.1500,46.5000,nan,0.0000e+00
2.2500,46.5000,nan,0.0000e+00
2.3500,46.5000,nan,0.0000e+00
2.4500,46.5000,nan,0.0000e+00
2.5500,46.5000,nan,0.0000e+00
2.6500,46.5000,nan,0.0000e+00
2.7500,46.5000,nan,0.0000e+00
2.8500,46.5000,nan,0.0000e+00
2.9500,46.5000,nan,0.0000e+00
3.0500,46.5000,nan,0.0000e+00
3.1500,46.5000,nan,0.0000e+00
3.2500,46.5000,nan,0.0000e+00
3.3500,46.5000,nan,0.0000e+00
3.4500,46.5000,nan,0.0000e+00
3.5500,46.5000,nan,0.0000e+00
3.6500,46.5000,nan,0.0000e+00
3.7500,46.5000,nan,0.0000e+00
3.8500,46.5000,nan,0.0000e+00
3.9500,46.5000,nan,0.0000e+00
4.0500,46.5000,nan,0.0000e+00
4.1500,46.5000,nan,0.0000e+00
4.2500,46.5000,nan,0.0000e+00
4.3500,46.5000,nan,0.0000e+00
4.4500,46.5000,nan,0.0000e+00
4.5500,46.5000,nan,0.0000e+00
4.6500,46.5000,nan,0.0000e+00
4.7500,46.5000,nan,0.0000e+00
4.8500,46.5000,nan,0.0000e+00
4.9500,46.5000,nan,0.0000e+00
5.0500,46.5000,nan,0.0000e+00
5.1500,46.5000,nan,0.0000e+00
5.2500,46.5000,nan,0.0000e+00
5.3500,46.5000,nan,0.0000e+00
5.4500,46.5000,nan,0.0000e+00
5.5500,46.5000,nan,0.0000e+00
5.6500,46.5000,nan,0.0000e+00
5.7500,46.5000,nan,0.0000e+00
5.8500,46.5000,nan,0.0000e+00
5.9500,46.5000,nan,0.0000e+00
0.0500,49.5000,nan,0.0000e+00
0.1500,49.5000,nan,0.0000e+00
0.2500,49.5000,nan,0.0000e+00
0.3500,49.5000,nan,0.0000e+00
0.4500,49.5000,nan,0.0000e+00
0.5500,49.5000,nan,0.0000e+00
0.6500,49.5000,nan,0.0000e+00
0.7500,49.5000,nan,0.0000e+00
0.8500,49.5000,nan,0.0000e+00
0.9500,49.5000,nan,0.0000e+00
1.0500,49.5000,nan,0.0000e+00
1.1500,49.5000,nan,0.0000e+00
1.2500,49.5000,nan,0.0000e+00
1.3500,49.5000,nan,0.0000e+00
1.4500,49.5000,nan,0.0000e+00
1.5500,49.5000,nan,0.0000e+00
1.6500,49.5000,nan,0.0000e+00
1.7500,49.5000,nan,0.0000e+00
1.8500,49.5000,nan,0.0000e+00
1.9500,49.5000,nan,0.0000e+00
2.0500,49.5000,nan,0.0000e+00
2.1500,49.5000,nan,0.0000e+00
2.2500,49.5000,nan,0.0000e+00
2.3500,49.5000,nan,0.0000e+00
2.4500,49.5000,nan,0.0000e+00
2.5500,49.5000,nan,0.0000e+00
2.6500,49.5000,nan,0.0000e+00
2.7500,49.5000,nan,0.0000e+00
2.8500,49.5000,nan,0.0000e+00
2.9500,49.5000,nan,0.0000e+00
3.0500,49.5000,nan,0.0000e+00
3.1500,49.5000,nan,0.0000e+00
3.2500,49.5000,nan,0.0000e+00
3.3500,49.5000,nan,0.0000e+00
3.4500,49.5000,nan,0.0000e+00
3.5500,49.5000,nan,0.0000e+00
3.6500,49.5000,nan,0.0000e+00
3.7500,49.5000,nan,0.0000e+00
3.8500,49.5000,nan,0.0000e+00
3.9500,49.5000,nan,0.0000e+00
4.0500,49.5000,nan,0.0000e+00
4.1500,49.5000,nan,0.0000e+00
4.2500,49.5000,nan,0.0000e+00
4.3500,49.5000,nan,0.0000e+00
4.4500,49.5000,nan,0.0000e+00
4.5500,49.5000,nan,0.0000e+00
4.6500,49.5000,nan,0.0000e+00
4.7500,49.5000,nan,0.0000e+00
4.8500,49.5000,nan,0.0000e+00
4.9500,49.5000,nan,0.0000e+00
5.0500,49.5000,nan,0.0000e+00
5.1500,49.5000,nan,0.0000e+00
5.2500,49.5000,nan,0.0000e+00
5.3500,49.5000,nan,0.0000e+00
5.4500,49.5000,nan,0.0000e+00
5.5500,49.5000,nan,0.0000e+00
5.6500,49.5000,nan,0.0000e+00
5.7500,49.5000,nan,0.0000e+00
5.8500,49.5000,nan,0.0000e+00
5.9500,49.5000,nan,0.0000e+00
0.0500,52.5000,nan,0.0000e+00
0.1500,52.5000,nan,0.0000e+00
0.2500,52.5000,nan,0.0000e+00
0.3500,52.5000,nan,0.0000e+00
0.4500,52.5000,nan,0.0000e+00
0.5500,52.5000,nan,0.0000e+00
0.6500,52.5000,nan,0.0000e+00
0.7500,52.5000,nan,0.0000e+00
0.8500,52.5000,nan,0.0000e+00
0.9500,52.5000,nan,0.0000e+00
1.0500,52.5000,nan,0.0000e+00
1.1500,52.5000,nan,0.0000e+00
1.2500,52.5000,nan,0.0000e+00
1.3500,52.5000,nan,0.0000e+00
1.4500,52.5000,nan,0.0000e+00
1.5500,52.5000,nan,0.0000e+00
1.6500,52.5000,nan,0.0000e+00
1.7500,52.5000,nan,0.0000e+00
1.8500,52.5000,nan,0.0000e+00
1.9500,52.5000,nan,0.0000e+00
2.0500,52.5000,nan,0.0000e+00
2.1500,52.5000,nan,0.0000e+00
2.2500,52.5000,nan,0.0000e+00
2.3500,52.5000,nan,0.0000e+00
2.4500,52.5000,nan,0.0000e+00
2.5500,52.5000,nan,0.0000e+00
2.6500,52.5000,nan,0.0000e+00
2.7500,52.5000,nan,0.0000e+00
2.8500,52.5000,nan,0.0000e+00
2.9500,52.5000,nan,0.0000e+00
3.0500,52.5000,nan,0.0000e+00
3.1500,52.5000,nan,0.0000e+00
3.2500,52.5000,nan,0.0000e+00
3.3500,52.5000,nan,0.0000e+00
3.4500,52.5000,nan,0.0000e+00
3.5500,52.5000,nan,0.0000e+00
3.6500,52.5000,nan,0.0000e+00
3.7500,52.5000,nan,0.0000e+00
3.8500,52.5000,nan,0.0000e+00
3.9500,52.5000,nan,0.0000e+00
4.0500,52.5000,nan,0.0000e+00
4.1500,52.5000,nan,0.0000e+00
4.2500,52.5000,nan,0.0000e+00
4.3500,52.5000,nan,0.0000e+00
4.4500,52.5000,nan,0.0000e+00
4.5500,52.5000,nan,0.0000e+00
4.6500,52.5000,nan,0.0000e+00
4.7500,52.5000,nan,0.0000e+00
4.8500,52.5000,nan,0.0000e+00
4.9500,52.5000,nan,0.0000e+00
5.0500,52.5000,nan,0.0000e+00
5.1500,52.5000,nan,0.0000e+00
5.2500,52.5000,nan,0.0000e+00
5.3500,52.5000,nan,0.0000e+00
5.4500,52.5000,nan,0.0000e+00
5.5500,52.5000,nan,0.0000e+00
5.6500,52.5000,nan,0.0000e+00
5.7500,52.5000,nan,0.0000e+00
5.8500,52.5000,nan,0.0000e+00
5.9500,52.5000,nan,0.0000e+00
0.0500,55.5000,nan,0.0000e+00
0.1500,55.5000,nan,0.0000e+00
0.2500,55.5000,nan,0.0000e+00
0.3500,55.5000,nan,0.0000e+00
0.4500,55.5000,nan,0.0000e+00
0.5500,55.5000,nan,0.0000e+00
0.6500,55.5000,nan,0.0000e+00
0.7500,55.5000,nan,0.0000e+00
0.8500,55.5000,nan,0.0000e+00
0.9500,55.5000,nan,0.0000e+00
1.0500,55.5000,nan,0.0000e+00
1.1500,55.5000,nan,0.0000e+00
1.2500,55.5000,nan,0.0000e+00
1.3500,55.5000,nan,0.0000e+00
1.4500,55.5000,nan,0.0000e+00
1.5500,55.5000,nan,0.0000e+00
1.6500,55.5000,nan,0.0000e+00
1.7500,55.5000,nan,0.0000e+00
1.8500,55.5000,nan,0.0000e+00
1.9500,55.5000,nan,0.0000e+00
2.0500,55.5000,nan,0.0000e+00
2.1500,55.5000,nan,0.0000e+00
2.2500,55.5000,nan,0.0000e+00
2.3500,55.5000,nan,0.0000e+00
2.4500,55.5000,nan,0.0000e+00
2.5500,55.5000,nan,0.0000e+00
2.6500,55.5000,nan,0.0000e+00
2.7500,55.5000,nan,0.0000e+00
2.8500,55.5000,nan,0.0000e+00
2.9500,55.5000,nan,0.0000e+00
3.0500,55.5000,nan,0.0000e+00
3.1500,55.5000,nan,0.0000e+00
3.2500,55.5000,nan,0.0000e+00
3.3500,55.5000,nan,0.0000e+00
3.4500,55.5000,nan,0.0000e+00
3.5500,55.5000,nan,0.0000e+00
3.6500,55.5000,nan,0.0000e+00
3.7500,55.5000,nan,0.0000e+00
3.8500,55.5000,nan,0.0000e+00
3.9500,55.5000,nan,0.0000e+00
4.0500,55.5000,nan,0.0000e+00
4.1500,55.5000,nan,0.0000e+00
4.2500,55.5000,nan,0.0000e+00
4.3500,55.5000,nan,0.0000e+00
4.4500,55.5000,nan,0.0000e+00
4.5500,55.5000,nan,0.0000e+00
4.6500,55.5000,nan,0.0000e+00
4.7500,55.5000,nan,0.0000e+00
4.8500,55.5000,nan,0.0000e+00
4.9500,55.5000,nan,0.0000e+00
5.0500,55.5000,nan,0.0000e+00
5.1500,55.5000,nan,0.0000e+00
5.2500,55.5000,nan,0.0000e+00
5.3500,55.5000,nan,0.0000e+00
5.4500,55.5000,nan,0.0000e+00
5.5500,55.5000,nan,0.0000e+00
5.6500,55.5000,nan,0.0000e+00
5.7500,55.5000,nan,0.0000e+00
5.8500,55.5000,nan,0.0000e+00
5.9500,55.5000,nan,0.0000e+00
0.0500,58.5000,nan,0.0000e+00
0.1500,58.5000,nan,0.0000e+00
0.2500,58.5000,nan,0.0000e+00
0.3500,58.5000,nan,0.0000e+00
0.4500,58.5000,nan,0.0000e+00
0.5500,58.5000,nan,0.0000e+00
0.6500,58.5000,nan,0.0000e+00
0.7500,58.5000,nan,0.0000e+00
0.8500,58.5000,nan,0.0000e+00
0.9500,58.5000,nan,0.0000e+00
1.0500,58.5000,nan,0.0000e+00
1.1500,58.5000,nan,0.0000e+00
1.2500,58.5000,nan,0.0000e+00
1.3500,58.5000,nan,0.0000e+00
1.4500,58.5000,nan,0.0000e+00
1.5500,58.5000,nan,0.0000e+00
1.6500,58.5000,nan,0.0000e+00
1.7500,58.5000,nan,0.0000e+00
1.8500,58.5000,nan,0.0000e+00
1.9500,58.5000,nan,0.0000e+00
2.0500,58.5000,nan,0.0000e+00
2.1500,58.5000,nan,0.0000e+00
2.2500,58.5000,nan,0.0000e+00
2.3500,58.5000,nan,0.0000e+00
2.4500,58.5000,nan,0.0000e+00
2.5500,58.5000,nan,0.0000e+00
2.6500,58.5000,nan,0.0000e+00
2.7500,58.5000,nan,0.0000e+00
2.8500,58.5000,nan,0.0000e+00
2.9500,58.5000,nan,0.0000e+00
3.0500,58.5000,nan,0.0000e+00
3.1500,58.5000,nan,0.0000e+00
3.2500,58.5000,nan,0.0000e+00
3.3500,58.5000,nan,0.0000e+00
3.4500,58.5000,nan,0.0000e+00
3.5500,58.5000,nan,0.0000e+00
3.6500,58.5000,nan,0.0000e+00
3.7500,58.5000,nan,0.0000e+00
3.8500,58.5000,nan,0.0000e+00
3.9500,58.5000,nan,0.0000e+00
4.0500,58.5000,nan,0.0000e+00
4.1500,58.5000,nan,0.0000e+00
4.2500,58.5000,nan,0.0000e+00
4.3500,58.5000,nan,0.0000e+00
4.4500,58.5000,nan,0.0000e+00
4.5500,58.5000,nan,0.0000e+00
4.6500,58.5000,nan,0.0000e+00
4.7500,58.5000,nan,0.0000e+00
4.8500,58.5000,nan,0.0000e+00
4.9500,58.5000,nan,0.0000e+00
5.0500,58.5000,nan,0.0000e+00
5.1500,58.5000,nan,0.0000e+00
5.2500,58.5000,nan,0.0000e+00
5.3500,58.5000,nan,0.0000e+00
5.4500,58.5000,nan,0.0000e+00
5.5500,58.5000,nan,0.0000e+00
5.6500,58.5000,nan,0.0000e+00
5.7500,58.5000,nan,0.0000e+00
5.8500,58.5000,nan,0.0000e+00
5.9500,58.5000,nan,0.0000e+00
